,channel_id,video_id,like_count,comment
682,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I'm glad you're doing good pewds but for the love of god.. Play some damn VIDEO GAMES.
683,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Björn's literally looksmaxxing, and Mewing, Pewdie is gonna have some competition in the chiseled jawline department LOL"
684,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,love this
685,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Bjorn's laugh is just the best
686,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Njgccg
687,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Thank you for sharing Pewds! Your family is so beautiful! ❤😊Been a fan since the beginning and it’s so awesome to see how far you’ve come. 🥲
688,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,2,sexual tension between my mouth and a 12 gauge is crazy rn
689,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,what did felix do with his toyota 100? really curious what he did with it.
690,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,time for our dose of wholesome content
691,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"About to move to Japan for a couple of years in October, very excited!"
692,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Blud hasnt gained atleast a million more subs for the past 3-4 years  💀
693,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Congrats on your beautiful family!
694,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,2,"Björn is such a cutiepie! He sometimes looks exactly like Felix, but other times reminds me of Marzia so much. And his laugh is absolutely a-do-ra-ble! 💖 I also love to see more Edgar, precious pup 💞"
695,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,17:22 Dont let edgar hump bjorn man thats creepy
696,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,i love this editing style it gives chills
697,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"istg, pewdiepie vlogs since he moved to japan is something else, they hit so different. They're so good. Love from sweden!"
698,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Love from Bhutan 🇧🇹
699,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Felix living the dream
700,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Baby looks like his daddy ❤️
701,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,4,"ピューディパイさんいつも楽しみに見ています♪
この時期だと梅ヶ丘の羽根木公園から下北沢駅まで散歩するとすごくおしゃれで楽しいですよ😆"
702,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,This healed my soul. Thanks bro
703,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,10:47 great meme face
704,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Felix: ""Whaddya think Björn?""
Björn: ""Euugghh!"""
705,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,When you go to climb. Its advised to always fall correctly. Knees bent and roll if you can. Never let your full weight drop down. It will save your  back over time
706,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,21:36 björn in the microwave
707,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,2,"Man these are the best days as a dad, enjoy it."
708,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,we’re all apart of his family
709,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,I wonder if Björn will b homeschooled by pewds n’ marz or will he go 2 a Japanese school since the cute family live in Japan?
710,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,These videos are like candy everytime I see a new one I stop everything and watch it.
711,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,i think you should retire! you deserve it. you have been content creating for a very long time and you should take the time to take care of your family. but ofc its up to you
712,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,3:35 Bjorn’s first jump-scare (that I’ve seen lol)
713,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,131,"14:03 “what do you think Björn?”

“UEHHHHEH!”"
714,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Damn old guy edgar...You can see he looks like a grandpa!
715,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"OMG...i came here just to check up my old fella Pewds...to
Find out he is dad now 🥲"
716,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,"Sestubun
Setsubun 
The spring is pretty chilly"
717,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Thank you for this warm and fuzzy beatitful, calming video."
718,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Bjorn is so cute, Pewds and Marzia looks and sounds their happiest 😊"
719,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,That’s a mini pewds right there
720,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Oké I'm just curious: What languages is Björn learning? Japanese and English ofcourse, but Swedish and Italian as well? Or would that be too much for a baby? He's just way too cute"
721,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"🤍🤍🤍🌷🫶 
Anyone else get the Leon The Professional reference 😂.
Love you guys."
722,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I just realized that Björn’s first word could be in 3 different languages
723,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,That's the cutest baby ever 😍😍😍
724,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I love little Bjørniepie
725,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I just love Björn's constant 🤨 face when they're doing something he doesn't like. it's freaking adorable.
726,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,14:07 What do you think Björn? ... ouhhh
727,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,These vlogs make me feel so happy
728,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,10:28 He still painting :DDD
729,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Björnjamin:)
730,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Wholesome piece of content ❤️🥹
731,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,4,Momo at 7:54 🧍‍♀️
732,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Setsubun ❤
733,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Seeing Björn smiles it just putting smile into my face 😊
734,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"I Love This Vid, But Why Is PewDiePie Losing His Subscribers?"
735,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Man has won at life and I'm all happy for him
736,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"you saying ""you know its gonna die tommorow"" is so funny"
737,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,"How have you been lately? Please tell us completely and honestly. 
It's a long story, but please continue to take care of your body, provide emotional support to many people, and continue posting captivating videos!"
738,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,The amount of times this baby makes me smile. He’s so cute and so happy.
739,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"We get to see more Marziaaa, thumbs up 💛"
740,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,"Dear Yayoi, I wish you all the best in your life. 
Well, it's been a while, PewDiePie."
741,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,"I watched this yesterday a few minutes after the upload and it was very enjoyable as always. 
But I came back to rewatch it today because I realized Marzia's smiling face made the vlog so much better  ❤
We've missed you Marzia ❤"
742,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,可愛い♡♡
743,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Damn, after watching this video I realized that Bjorn will grew up in Japan in speak the language, with a Swedish father and Italian mother, who lived together in the UK and are multi-millionaires through YouTube videos. Crazy world."
744,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"This is a happy video, yet i'm crying 🥲"
745,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Bjorn's first word is Edgar @21:40 🤣🤣🤣🤣
746,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Bjorn inside of a bjorn 😁
747,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Thank you for these vlogs 🫶🏻
748,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Bjorn has given our whole family baby fever, especially our kids"
749,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Make better content
750,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Thank you for letting us in and share your lovely little family..  thank you for teaching me how to enjoy the little things in life ❤
751,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Two parents, two doggies, surely you need two babies right"
752,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Björn is just hilarious
753,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Kinda feels weird watching these sometimes, but I'm happy to see everyone's happy 😊"
754,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,these videos are so sweet i love them sm ❤❤
755,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"👨‍👩‍👦日本の風物詩も楽しんでくださり感謝です。ずーっと日本に居て欲しいですね。
Bjorn君が日本のランドセルを背負ったら可愛いだろうなあ💕"
756,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Happy bday Edgy❤!! 🎉 Love Bjorn he is always so happy😊😊😊
757,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Ngl björn is gonna be a very smart and inquisitive kid in the near future... even now his so attentive to things... reminds me a lot of my cousins when I babysat them 🥹💖✨️
758,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Best part of having that first child is watching them learn everything and seeing how they react. Congrats you two! Crazy ive kinda grew up watching pewds grow and flourish is wild and i just love it from that room with the og amnesia to being under a cherry blossom tree watching the world with a family.
759,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,IM HAVING SO MUCH BABY FEVER
760,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,パパとママの いないいないばぁ🥰可愛かったー❤
761,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Can anyone speak for the turntable Felix shows at 9:08? I've been in the market for one and this one caught my eye.
762,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,2,"Omg at 21:16 it's just Pewd's finger, for a sec I thought it was Bjorn's..."
763,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,5,9:06 Rubber Soul NOTICED
764,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Flöör Cam!
765,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,5,Björn really rizzed us in 16:01 😂
766,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Damn must be nice to be rich.
767,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Its such a loving video giving baby fevers real pewdadpie vibes <3
768,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,6,凄く幸せそう
769,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Slowly but surely.... Felix is looking more like his dad.
770,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Wow da baby become so big...! What a cutie<3
771,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,This is adorable
772,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,2,"so obsessed w these, i don't even like vlogs normally but seeing pewds get his happy ending just warms my heart"
773,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,This is actually the best Japan tourism advertisement
774,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,"So much of their personality is on this video, looks like they're having a good time 😊"
775,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Aaaaaaaaaaaw
776,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I cannot believe this is the same man who yelled GORGONZOLA❤
777,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Would be crying like crazy if that face mask was worn be my parents. 😂😂
778,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,5,5:10 I love you felix but $109 for shorts is ridiculous
779,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,早いですね。子供さん可愛い❤さんぽ見てると、楽しそうで良かった🥰🥰です。もう少ししたら桜🌸の季節に成ってきれい🌸🌿ですよ。幸せそうでうれしいです✨👋👋
780,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Björn looks so happy!!!
781,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Surprised to see Pewdiepie has a kid right now
782,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,"There's something really sad about the fact that we're all watching rich ytbers afford a happy family life while we're sitting around doing nothing because we can't afford anything anymore, even with a decent paying job.."
783,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,3,"5:25  Hhmmmm 🤔, I'm not sure whose legs those are ?"
784,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,björn always so happy !
785,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,When that bear doing pullups
786,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,55,Adorable and really heart-warming to see such a happy family.  Also nice to see Momo has decided to ignore the conventional boundaries of personal space.
787,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,so wholesome :D
788,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"ive watched you as i've grown and went through deep morning. Now, i'm a preschool teacher with infants & toddlers and Bjorn is so incredibly happy, it just warms my heart so much! My babies smile at me like that and it melts me. I have the best job and Bjorn is such a happy little boy!! So happy for you Felix & Marzia! Thank you for continuing to share your life with us that stuck around. <3"
789,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Kid looks like putin
790,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Hello there :D
791,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I always forget you exist somehow. Thanks for my childhood man. Good luck with this one!
792,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,he's grown so much omgggg
793,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,4,"11:07 Bjorn said "":>"""
794,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,finally i see marzia face . me happy now
795,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"I'm crying watching this, this is what I want for my life more than anything. :( 30 year old guy in an unhappy marriage."
796,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,<3
797,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Bro, your subscribers used to be a lot more the Mr. Beast, but now you got stoc 111, and Mr. Beast reached 243  million. I see the reason you don't give away anything to people you just spend on yourself. Look at mr best he gives away a lot if you want your subscribers increase start spending your mony"
798,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Man, I didn't know you COULD leave the house this much with a baby.... gives me hope for when I become a parent (thought you'd just have to gruel alone at home the first year or so, overwhelmed, trying to become a parent)."
799,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,He Changed sooo much for his son. that is what you call a good dad.
800,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,15,素敵な家族❤癒されます😌日本に来て下さりありがとうございます🌿
801,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,This guy that plays minecraft have change a lot in you're the one who makes minecraft enjoyable and we're grateful for that thank you that's all ☺️
802,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"What a weird timing, I just got out of the shower with my cloths on to clean them as well…"
803,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I like Pewdiepie's family vlog videos more now. How about you guys?
804,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,That watch looks like a video game accessory lmao
805,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Imagine his old self reacting to this😭
806,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"I still can’t believe that he went from playing dad simulator to being an actual dad, but the simulations were a success, he’s a great dad!"
807,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,When Dad and mom kissed my heart melted 😭😭😭❤️❤️❤️ even if i'm the same age as Marzia 😂😂 and Felix same age as my bf hahahaha I love your vlogs. Enjoying life in simple things and be in the present is the best thing. Even more when you can afford stuff and Japan has a lot to offer 😭😭😭❤️❤️✨✨
808,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,7,Bjorn君、まじで可愛いな…笑顔に癒される☺️
809,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"So little Björn will be speaking English, Italian, Swedish and Japanese?"
810,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,He made it. This is hapiness.
811,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I love Kjellberg family vlogs on a chill afternoon.
812,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,wait... will björn go to school in japan??
813,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,bjorn is such a happy baby 🥹❤️
814,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,LOL Pewdipie U Lose By t - series
815,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I swear to god these videos always make my day
816,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Thanks for always putting a smile on my face pewdiepie 
817,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,6,9:52 That was the perfect cut lmao
818,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,It feels so warm to see you guys having good times. See you coming from humble beginnings to having your own family it's inspiring and it fills me with joy.
819,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,The childhood everyone wishes they had
820,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,You can just tell that baby is so so loved 🥹 so happy we get to see the life you always deserved come true and flourish Felix
821,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,21:00 hahah when the old pewdiepie music kicks in
822,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"14:09 “its been a wonderful day, what do you think Björn?”

“euu”"
823,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"I just realized: we're but a few years short for Pewds to FINALLY FINALLY enact HAPPY WHEELS IRL.

I DEMAND THIS. lol

(obviously a joke guys, chill lmao)

unless O_O"
824,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Petition for Bjorn to become the next Gerber Baby. He’s beautiful!
825,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,marzia is so frikin beutiful bro..
826,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,My favourite family on Youtube. 😁
827,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,why pewd lost weight?! is he okay???
828,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,3:34 He's sooooo cutee whatttt
829,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,instead of truck kun its bus kun
830,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,❤❤❤
831,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"The problem with this video is that it ends. Such a lovely content, thanks Felix and Marzia ❤"
832,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Hur gamal är Björn nu
833,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,this is really heartwarming
834,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Dad joke about balls - Felix happy
835,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Felix och Marzia är helt casually världens bästa föräldrar
836,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,this man went from gaming to having a family but still has 111 million subs
837,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,You make a great couple even when you're fooling around :Р Maybe someday I will have a soulmate like this too х)
838,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Bjorn is gonna be so smart speaking 3 languages.
839,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,wow...my husband and I did the SAME puzzle and my baby Yuna LOVES the kira kira books haha...so funny
840,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Leon!
841,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,節分だ！かわいい！
842,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"You being one of the first people I ever watched on this platform as a child to now being an adult myself seeing you as a dad feels very surreal, you made so many kids childhoods great and now we get to see you do it with your own."
843,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"I used to live and japan, and these vlogs really bring a lot of nostalgia back. Thanks pewds"
844,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,ngl when bjorn grows up he's gonna steal a lot of hearts
845,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,ඊලගට lionkolla ගෙ ලමයා
846,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"I just made a realisation.

The amount of languages this kid is gonna know is insane. English, Japanese, Swedish and Italian. All very different languages too. This kid is gonna be to powerful :p"
847,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Pewdiepie absolutely won life. I’ve been watching him since 2013 and i’m so happy for him.
848,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,12,"What a cute lil snow ball. I am glad i been part of the bro army journey si ce 2015. Seeing Pewds grow to become such a loving dad for this cutie,after being our dad for years, is just heartwarming. I really am happy he got his happy ending he earned it and am here for it😭"
849,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,May God bless you and may God bless your family. May God protect you and your little son  🌹🌹🌹🌹🌹🏆🎆🎆🎆🎆🎆💯💯💯👍
850,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Do you like @Mr. Beast?👇
851,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"WOAH WOAH WOAH!!! FLOOR CAMP???
Here that, Floor Gang! We made it!"
852,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,i love these vlogs
853,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,T Series 😂
854,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I think Bjorn first word was edgar 21:41 on the time stamp hear it clearly pewds
855,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,May bhagwaan protect Bjorn from every buri nazar😭😭he is so cuteeeeeee
856,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,~<3333
857,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,🤣🤣🤣
858,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"PewDiePie man, that's not a vlog.... its life goals"
859,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"14:07
Felix: What do you think Björn?
Björn: EEUUUUUU"
860,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I love Felix and this channel but £85 for a pair of shorts is insaneeee 😅
861,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,God bless you <3
862,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,i love how everyone loves this typ of vid....he should make more of these
863,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"What do you think Bjorn? Bjorn: ""Augh"""
864,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,Björn will be so loved as grown up. Can't wait for his first lets play.
865,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Amazing parents , goals right there."
866,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,They are living their best life. I love it! You are everything I aspire to be one day! <3
867,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,i like seeing people happy and enjoying life <3
868,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,"Baby Bjorn is the cutest baby ever!! I am so intrigued as to whether or not he will learn to speak Japanese, English, Italian and Swedish - a quad-lingual baby!"
869,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,I am so happy with the baby:)
870,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,0,The cutest family <3
871,UC-lHJZR3Gqxm24_Vd_AJ5Yw,YWrFNoTXbKs,1,Marzia is so freaking beautiful 😍 She’s even more beautiful now)
